,STATEFP,DISTRICT,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
552,13,1,2014,Med_MH_fac,21,Georgia,GA
553,13,10,2014,Med_MH_fac,19,Georgia,GA
554,13,11,2014,Med_MH_fac,19,Georgia,GA
555,13,12,2014,Med_MH_fac,24,Georgia,GA
556,13,13,2014,Med_MH_fac,26,Georgia,GA
557,13,14,2014,Med_MH_fac,14,Georgia,GA
558,13,2,2014,Med_MH_fac,22,Georgia,GA
559,13,3,2014,Med_MH_fac,19,Georgia,GA
560,13,4,2014,Med_MH_fac,30,Georgia,GA
561,13,5,2014,Med_MH_fac,38,Georgia,GA
562,13,6,2014,Med_MH_fac,38,Georgia,GA
563,13,7,2014,Med_MH_fac,8,Georgia,GA
564,13,8,2014,Med_MH_fac,21,Georgia,GA
565,13,9,2014,Med_MH_fac,14,Georgia,GA
566,15,1,2014,Med_MH_fac,29,Hawaii,HI
567,15,2,2014,Med_MH_fac,41,Hawaii,HI
568,16,1,2014,Med_MH_fac,92,Idaho,ID
569,16,2,2014,Med_MH_fac,113,Idaho,ID
570,17,1,2014,Med_MH_fac,135,Illinois,IL
571,17,10,2014,Med_MH_fac,137,Illinois,IL
572,17,11,2014,Med_MH_fac,172,Illinois,IL
573,17,12,2014,Med_MH_fac,30,Illinois,IL
574,17,13,2014,Med_MH_fac,30,Illinois,IL
575,17,14,2014,Med_MH_fac,58,Illinois,IL
576,17,15,2014,Med_MH_fac,55,Illinois,IL
577,17,16,2014,Med_MH_fac,30,Illinois,IL
578,17,17,2014,Med_MH_fac,30,Illinois,IL
579,17,18,2014,Med_MH_fac,27,Illinois,IL
580,17,2,2014,Med_MH_fac,138,Illinois,IL
581,17,3,2014,Med_MH_fac,163,Illinois,IL
582,17,4,2014,Med_MH_fac,130,Illinois,IL
583,17,5,2014,Med_MH_fac,158,Illinois,IL
584,17,6,2014,Med_MH_fac,179,Illinois,IL
585,17,7,2014,Med_MH_fac,130,Illinois,IL
586,17,8,2014,Med_MH_fac,167,Illinois,IL
587,17,9,2014,Med_MH_fac,130,Illinois,IL
588,18,1,2014,Med_MH_fac,22,Indiana,IN
589,18,2,2014,Med_MH_fac,25,Indiana,IN
590,18,3,2014,Med_MH_fac,34,Indiana,IN
591,18,4,2014,Med_MH_fac,29,Indiana,IN
592,18,5,2014,Med_MH_fac,43,Indiana,IN
593,18,6,2014,Med_MH_fac,38,Indiana,IN
594,18,7,2014,Med_MH_fac,25,Indiana,IN
595,18,8,2014,Med_MH_fac,36,Indiana,IN
596,18,9,2014,Med_MH_fac,23,Indiana,IN
597,19,1,2014,Med_MH_fac,27,Iowa,IA
598,19,2,2014,Med_MH_fac,28,Iowa,IA
599,19,3,2014,Med_MH_fac,30,Iowa,IA
600,19,4,2014,Med_MH_fac,46,Iowa,IA
601,20,1,2014,Med_MH_fac,50,Kansas,KS
602,20,2,2014,Med_MH_fac,33,Kansas,KS
603,20,3,2014,Med_MH_fac,11,Kansas,KS
604,20,4,2014,Med_MH_fac,21,Kansas,KS
605,21,1,2014,Med_MH_fac,28,Kentucky,KY
606,21,2,2014,Med_MH_fac,30,Kentucky,KY
607,21,3,2014,Med_MH_fac,21,Kentucky,KY
608,21,4,2014,Med_MH_fac,49,Kentucky,KY
609,21,5,2014,Med_MH_fac,49,Kentucky,KY
610,21,6,2014,Med_MH_fac,23,Kentucky,KY
611,22,1,2014,Med_MH_fac,46,Louisiana,LA
612,22,2,2014,Med_MH_fac,47,Louisiana,LA
613,22,3,2014,Med_MH_fac,18,Louisiana,LA
614,22,4,2014,Med_MH_fac,20,Louisiana,LA
615,22,5,2014,Med_MH_fac,25,Louisiana,LA
616,22,6,2014,Med_MH_fac,23,Louisiana,LA
617,23,1,2014,Med_MH_fac,80,Maine,ME
618,23,2,2014,Med_MH_fac,114,Maine,ME
619,24,1,2014,Med_MH_fac,78,Maryland,MD
620,24,2,2014,Med_MH_fac,110,Maryland,MD
621,24,3,2014,Med_MH_fac,123,Maryland,MD
622,24,4,2014,Med_MH_fac,43,Maryland,MD
623,24,5,2014,Med_MH_fac,55,Maryland,MD
624,24,6,2014,Med_MH_fac,36,Maryland,MD
625,24,7,2014,Med_MH_fac,88,Maryland,MD
626,24,8,2014,Med_MH_fac,32,Maryland,MD
627,25,1,2014,Med_MH_fac,74,Massachusetts,MA
628,25,2,2014,Med_MH_fac,78,Massachusetts,MA
629,25,3,2014,Med_MH_fac,83,Massachusetts,MA
630,25,4,2014,Med_MH_fac,111,Massachusetts,MA
631,25,5,2014,Med_MH_fac,84,Massachusetts,MA
632,25,6,2014,Med_MH_fac,60,Massachusetts,MA
633,25,7,2014,Med_MH_fac,76,Massachusetts,MA
634,25,8,2014,Med_MH_fac,77,Massachusetts,MA
635,25,9,2014,Med_MH_fac,47,Massachusetts,MA
636,26,1,2014,Med_MH_fac,33,Michigan,MI
637,26,10,2014,Med_MH_fac,24,Michigan,MI
638,26,11,2014,Med_MH_fac,67,Michigan,MI
639,26,12,2014,Med_MH_fac,53,Michigan,MI
640,26,13,2014,Med_MH_fac,46,Michigan,MI
641,26,14,2014,Med_MH_fac,67,Michigan,MI
642,26,2,2014,Med_MH_fac,41,Michigan,MI
643,26,3,2014,Med_MH_fac,35,Michigan,MI
644,26,4,2014,Med_MH_fac,23,Michigan,MI
645,26,5,2014,Med_MH_fac,29,Michigan,MI
646,26,6,2014,Med_MH_fac,23,Michigan,MI
647,26,7,2014,Med_MH_fac,21,Michigan,MI
648,26,8,2014,Med_MH_fac,31,Michigan,MI
649,26,9,2014,Med_MH_fac,37,Michigan,MI
650,27,1,2014,Med_MH_fac,24,Minnesota,MN
651,27,2,2014,Med_MH_fac,17,Minnesota,MN
652,27,3,2014,Med_MH_fac,45,Minnesota,MN
653,27,4,2014,Med_MH_fac,28,Minnesota,MN
654,27,5,2014,Med_MH_fac,66,Minnesota,MN
655,27,6,2014,Med_MH_fac,66,Minnesota,MN
656,27,7,2014,Med_MH_fac,42,Minnesota,MN
657,27,8,2014,Med_MH_fac,31,Minnesota,MN
658,28,1,2014,Med_MH_fac,32,Mississippi,MS
659,28,2,2014,Med_MH_fac,46,Mississippi,MS
660,28,3,2014,Med_MH_fac,44,Mississippi,MS
661,28,4,2014,Med_MH_fac,37,Mississippi,MS
662,29,1,2014,Med_MH_fac,29,Missouri,MO
663,29,2,2014,Med_MH_fac,32,Missouri,MO
664,29,3,2014,Med_MH_fac,25,Missouri,MO
665,29,4,2014,Med_MH_fac,32,Missouri,MO
666,29,5,2014,Med_MH_fac,26,Missouri,MO
667,29,6,2014,Med_MH_fac,41,Missouri,MO
668,29,7,2014,Med_MH_fac,16,Missouri,MO
669,29,8,2014,Med_MH_fac,32,Missouri,MO
670,30,1,2014,Med_MH_fac,90,Montana,MT
671,31,1,2014,Med_MH_fac,33,Nebraska,NE
672,31,2,2014,Med_MH_fac,26,Nebraska,NE
673,31,3,2014,Med_MH_fac,34,Nebraska,NE
674,32,1,2014,Med_MH_fac,16,Nevada,NV
675,32,2,2014,Med_MH_fac,18,Nevada,NV
676,32,3,2014,Med_MH_fac,16,Nevada,NV
677,32,4,2014,Med_MH_fac,23,Nevada,NV
678,33,1,2014,Med_MH_fac,37,New Hampshire,NH
679,33,2,2014,Med_MH_fac,40,New Hampshire,NH
680,34,1,2014,Med_MH_fac,36,New Jersey,NJ
681,34,10,2014,Med_MH_fac,53,New Jersey,NJ
682,34,11,2014,Med_MH_fac,52,New Jersey,NJ
683,34,12,2014,Med_MH_fac,56,New Jersey,NJ
684,34,2,2014,Med_MH_fac,67,New Jersey,NJ
685,34,3,2014,Med_MH_fac,28,New Jersey,NJ
686,34,4,2014,Med_MH_fac,39,New Jersey,NJ
687,34,5,2014,Med_MH_fac,46,New Jersey,NJ
688,34,6,2014,Med_MH_fac,29,New Jersey,NJ
689,34,7,2014,Med_MH_fac,64,New Jersey,NJ
690,34,8,2014,Med_MH_fac,72,New Jersey,NJ
691,34,9,2014,Med_MH_fac,55,New Jersey,NJ
692,35,1,2014,Med_MH_fac,18,New Mexico,NM
693,35,2,2014,Med_MH_fac,23,New Mexico,NM
694,35,3,2014,Med_MH_fac,35,New Mexico,NM
695,36,1,2014,Med_MH_fac,56,New York,NY
696,36,10,2014,Med_MH_fac,185,New York,NY
697,36,11,2014,Med_MH_fac,106,New York,NY
698,36,12,2014,Med_MH_fac,248,New York,NY
699,36,13,2014,Med_MH_fac,148,New York,NY
700,36,14,2014,Med_MH_fac,113,New York,NY
701,36,15,2014,Med_MH_fac,50,New York,NY
702,36,16,2014,Med_MH_fac,94,New York,NY
703,36,17,2014,Med_MH_fac,54,New York,NY
704,36,18,2014,Med_MH_fac,86,New York,NY
705,36,19,2014,Med_MH_fac,66,New York,NY
706,36,2,2014,Med_MH_fac,90,New York,NY
707,36,20,2014,Med_MH_fac,29,New York,NY
708,36,21,2014,Med_MH_fac,27,New York,NY
709,36,22,2014,Med_MH_fac,32,New York,NY
710,36,23,2014,Med_MH_fac,49,New York,NY
711,36,24,2014,Med_MH_fac,30,New York,NY
712,36,25,2014,Med_MH_fac,20,New York,NY
713,36,26,2014,Med_MH_fac,73,New York,NY
714,36,27,2014,Med_MH_fac,103,New York,NY
715,36,3,2014,Med_MH_fac,153,New York,NY
716,36,4,2014,Med_MH_fac,34,New York,NY
717,36,5,2014,Med_MH_fac,97,New York,NY
718,36,6,2014,Med_MH_fac,63,New York,NY
719,36,7,2014,Med_MH_fac,248,New York,NY
720,36,8,2014,Med_MH_fac,150,New York,NY
721,36,9,2014,Med_MH_fac,87,New York,NY
722,37,1,2014,Med_MH_fac,31,North Carolina,NC
723,37,10,2014,Med_MH_fac,26,North Carolina,NC
724,37,11,2014,Med_MH_fac,30,North Carolina,NC
725,37,12,2014,Med_MH_fac,26,North Carolina,NC
726,37,13,2014,Med_MH_fac,29,North Carolina,NC
727,37,2,2014,Med_MH_fac,30,North Carolina,NC
728,37,3,2014,Med_MH_fac,27,North Carolina,NC
729,37,4,2014,Med_MH_fac,29,North Carolina,NC
730,37,5,2014,Med_MH_fac,22,North Carolina,NC
731,37,6,2014,Med_MH_fac,42,North Carolina,NC
732,37,7,2014,Med_MH_fac,21,North Carolina,NC
733,37,8,2014,Med_MH_fac,28,North Carolina,NC
734,37,9,2014,Med_MH_fac,61,North Carolina,NC
735,38,1,2014,Med_MH_fac,24,North Dakota,ND
736,39,1,2014,Med_MH_fac,45,Ohio,OH
737,39,10,2014,Med_MH_fac,28,Ohio,OH
738,39,11,2014,Med_MH_fac,80,Ohio,OH
739,39,12,2014,Med_MH_fac,66,Ohio,OH
740,39,13,2014,Med_MH_fac,78,Ohio,OH
741,39,14,2014,Med_MH_fac,110,Ohio,OH
742,39,15,2014,Med_MH_fac,59,Ohio,OH
743,39,16,2014,Med_MH_fac,115,Ohio,OH
744,39,2,2014,Med_MH_fac,50,Ohio,OH
745,39,3,2014,Med_MH_fac,41,Ohio,OH
746,39,4,2014,Med_MH_fac,31,Ohio,OH
747,39,5,2014,Med_MH_fac,38,Ohio,OH
748,39,6,2014,Med_MH_fac,68,Ohio,OH
749,39,7,2014,Med_MH_fac,46,Ohio,OH
750,39,8,2014,Med_MH_fac,21,Ohio,OH
751,39,9,2014,Med_MH_fac,91,Ohio,OH
752,40,1,2014,Med_MH_fac,23,Oklahoma,OK
753,40,2,2014,Med_MH_fac,41,Oklahoma,OK
754,40,3,2014,Med_MH_fac,26,Oklahoma,OK
755,40,4,2014,Med_MH_fac,48,Oklahoma,OK
756,40,5,2014,Med_MH_fac,23,Oklahoma,OK
757,41,1,2014,Med_MH_fac,43,Oregon,OR
758,41,2,2014,Med_MH_fac,36,Oregon,OR
759,41,3,2014,Med_MH_fac,30,Oregon,OR
760,41,4,2014,Med_MH_fac,31,Oregon,OR
761,41,5,2014,Med_MH_fac,47,Oregon,OR
762,42,1,2014,Med_MH_fac,79,Pennsylvania,PA
763,42,10,2014,Med_MH_fac,45,Pennsylvania,PA
764,42,11,2014,Med_MH_fac,38,Pennsylvania,PA
765,42,12,2014,Med_MH_fac,75,Pennsylvania,PA
766,42,13,2014,Med_MH_fac,89,Pennsylvania,PA
767,42,14,2014,Med_MH_fac,68,Pennsylvania,PA
768,42,15,2014,Med_MH_fac,56,Pennsylvania,PA
769,42,16,2014,Med_MH_fac,48,Pennsylvania,PA
770,42,17,2014,Med_MH_fac,42,Pennsylvania,PA
771,42,18,2014,Med_MH_fac,77,Pennsylvania,PA
772,42,2,2014,Med_MH_fac,89,Pennsylvania,PA
773,42,3,2014,Med_MH_fac,35,Pennsylvania,PA
774,42,4,2014,Med_MH_fac,28,Pennsylvania,PA
775,42,5,2014,Med_MH_fac,58,Pennsylvania,PA
776,42,6,2014,Med_MH_fac,66,Pennsylvania,PA
777,42,7,2014,Med_MH_fac,86,Pennsylvania,PA
778,42,8,2014,Med_MH_fac,37,Pennsylvania,PA
779,42,9,2014,Med_MH_fac,54,Pennsylvania,PA
780,44,1,2014,Med_MH_fac,48,Rhode Island,RI
781,44,2,2014,Med_MH_fac,43,Rhode Island,RI
782,45,1,2014,Med_MH_fac,9,South Carolina,SC
783,45,2,2014,Med_MH_fac,27,South Carolina,SC
784,45,3,2014,Med_MH_fac,12,South Carolina,SC
785,45,4,2014,Med_MH_fac,6,South Carolina,SC
786,45,5,2014,Med_MH_fac,15,South Carolina,SC
787,45,6,2014,Med_MH_fac,37,South Carolina,SC
788,45,7,2014,Med_MH_fac,10,South Carolina,SC
789,46,1,2014,Med_MH_fac,42,South Dakota,SD
790,47,1,2014,Med_MH_fac,32,Tennessee,TN
791,47,2,2014,Med_MH_fac,32,Tennessee,TN
792,47,3,2014,Med_MH_fac,21,Tennessee,TN
793,47,4,2014,Med_MH_fac,15,Tennessee,TN
794,47,5,2014,Med_MH_fac,18,Tennessee,TN
795,47,6,2014,Med_MH_fac,27,Tennessee,TN
796,47,7,2014,Med_MH_fac,27,Tennessee,TN
797,47,8,2014,Med_MH_fac,39,Tennessee,TN
798,47,9,2014,Med_MH_fac,19,Tennessee,TN
799,48,1,2014,Med_MH_fac,8,Texas,TX
800,48,10,2014,Med_MH_fac,23,Texas,TX
801,48,11,2014,Med_MH_fac,12,Texas,TX
802,48,12,2014,Med_MH_fac,18,Texas,TX
803,48,13,2014,Med_MH_fac,19,Texas,TX
804,48,14,2014,Med_MH_fac,12,Texas,TX
805,48,15,2014,Med_MH_fac,7,Texas,TX
806,48,16,2014,Med_MH_fac,5,Texas,TX
807,48,17,2014,Med_MH_fac,11,Texas,TX
808,48,18,2014,Med_MH_fac,19,Texas,TX
809,48,19,2014,Med_MH_fac,15,Texas,TX
810,48,2,2014,Med_MH_fac,19,Texas,TX
811,48,20,2014,Med_MH_fac,13,Texas,TX
812,48,21,2014,Med_MH_fac,21,Texas,TX
813,48,22,2014,Med_MH_fac,24,Texas,TX
814,48,23,2014,Med_MH_fac,29,Texas,TX
815,48,24,2014,Med_MH_fac,32,Texas,TX
816,48,25,2014,Med_MH_fac,30,Texas,TX
817,48,26,2014,Med_MH_fac,32,Texas,TX
818,48,27,2014,Med_MH_fac,12,Texas,TX
819,48,28,2014,Med_MH_fac,22,Texas,TX
820,48,29,2014,Med_MH_fac,19,Texas,TX
821,48,3,2014,Med_MH_fac,7,Texas,TX
822,48,30,2014,Med_MH_fac,9,Texas,TX
823,48,31,2014,Med_MH_fac,7,Texas,TX
824,48,32,2014,Med_MH_fac,16,Texas,TX
825,48,33,2014,Med_MH_fac,26,Texas,TX
826,48,34,2014,Med_MH_fac,8,Texas,TX
827,48,35,2014,Med_MH_fac,20,Texas,TX
828,48,36,2014,Med_MH_fac,21,Texas,TX
829,48,4,2014,Med_MH_fac,18,Texas,TX
830,48,5,2014,Med_MH_fac,17,Texas,TX
831,48,6,2014,Med_MH_fac,17,Texas,TX
832,48,7,2014,Med_MH_fac,19,Texas,TX
833,48,8,2014,Med_MH_fac,23,Texas,TX
834,48,9,2014,Med_MH_fac,21,Texas,TX
835,49,1,2014,Med_MH_fac,19,Utah,UT
836,49,2,2014,Med_MH_fac,26,Utah,UT
837,49,3,2014,Med_MH_fac,34,Utah,UT
838,49,4,2014,Med_MH_fac,28,Utah,UT
839,50,1,2014,Med_MH_fac,47,Vermont,VT
840,51,1,2014,Med_MH_fac,16,Virginia,VA
841,51,10,2014,Med_MH_fac,35,Virginia,VA
842,51,11,2014,Med_MH_fac,22,Virginia,VA
843,51,2,2014,Med_MH_fac,26,Virginia,VA
844,51,3,2014,Med_MH_fac,24,Virginia,VA
845,51,4,2014,Med_MH_fac,43,Virginia,VA
846,51,5,2014,Med_MH_fac,28,Virginia,VA
847,51,6,2014,Med_MH_fac,36,Virginia,VA
848,51,7,2014,Med_MH_fac,29,Virginia,VA
849,51,8,2014,Med_MH_fac,27,Virginia,VA
850,51,9,2014,Med_MH_fac,41,Virginia,VA
851,53,1,2014,Med_MH_fac,96,Washington,WA
852,53,10,2014,Med_MH_fac,20,Washington,WA
853,53,2,2014,Med_MH_fac,26,Washington,WA
854,53,3,2014,Med_MH_fac,24,Washington,WA
855,53,4,2014,Med_MH_fac,18,Washington,WA
856,53,5,2014,Med_MH_fac,29,Washington,WA
857,53,6,2014,Med_MH_fac,21,Washington,WA
858,53,7,2014,Med_MH_fac,88,Washington,WA
859,53,8,2014,Med_MH_fac,91,Washington,WA
860,53,9,2014,Med_MH_fac,86,Washington,WA
861,54,1,2014,Med_MH_fac,43,West Virginia,WV
862,54,2,2014,Med_MH_fac,27,West Virginia,WV
863,54,3,2014,Med_MH_fac,35,West Virginia,WV
864,55,1,2014,Med_MH_fac,112,Wisconsin,WI
865,55,2,2014,Med_MH_fac,62,Wisconsin,WI
866,55,3,2014,Med_MH_fac,58,Wisconsin,WI
867,55,4,2014,Med_MH_fac,71,Wisconsin,WI
868,55,5,2014,Med_MH_fac,86,Wisconsin,WI
869,55,6,2014,Med_MH_fac,82,Wisconsin,WI
870,55,7,2014,Med_MH_fac,69,Wisconsin,WI
871,55,8,2014,Med_MH_fac,43,Wisconsin,WI
872,56,1,2014,Med_MH_fac,46,Wyoming,WY
873,72,1,2014,Med_MH_fac,48,Puerto Rico,PR
874,1,1,2015,MH_fac,14,Alabama,AL
875,1,2,2015,MH_fac,29,Alabama,AL
876,1,3,2015,MH_fac,26,Alabama,AL
877,1,4,2015,MH_fac,30,Alabama,AL
878,1,5,2015,MH_fac,16,Alabama,AL
879,1,6,2015,MH_fac,27,Alabama,AL
880,1,7,2015,MH_fac,47,Alabama,AL
881,2,1,2015,MH_fac,90,Alaska,AK
882,4,1,2015,MH_fac,291,Arizona,AZ
883,4,2,2015,MH_fac,70,Arizona,AZ
884,4,3,2015,MH_fac,244,Arizona,AZ
885,4,4,2015,MH_fac,228,Arizona,AZ
886,4,5,2015,MH_fac,147,Arizona,AZ
887,4,6,2015,MH_fac,147,Arizona,AZ
888,4,7,2015,MH_fac,147,Arizona,AZ
889,4,8,2015,MH_fac,147,Arizona,AZ
890,4,9,2015,MH_fac,147,Arizona,AZ
891,5,1,2015,MH_fac,82,Arkansas,AR
892,5,2,2015,MH_fac,50,Arkansas,AR
893,5,3,2015,MH_fac,33,Arkansas,AR
894,5,4,2015,MH_fac,70,Arkansas,AR
895,6,1,2015,MH_fac,33,California,CA
896,6,10,2015,MH_fac,16,California,CA
897,6,11,2015,MH_fac,22,California,CA
898,6,12,2015,MH_fac,32,California,CA
899,6,13,2015,MH_fac,74,California,CA
900,6,14,2015,MH_fac,42,California,CA
901,6,15,2015,MH_fac,64,California,CA
902,6,16,2015,MH_fac,20,California,CA
903,6,17,2015,MH_fac,78,California,CA
904,6,18,2015,MH_fac,53,California,CA
905,6,19,2015,MH_fac,36,California,CA
906,6,2,2015,MH_fac,33,California,CA
907,6,20,2015,MH_fac,53,California,CA
908,6,21,2015,MH_fac,25,California,CA
909,6,22,2015,MH_fac,13,California,CA
910,6,23,2015,MH_fac,231,California,CA
911,6,24,2015,MH_fac,25,California,CA
912,6,25,2015,MH_fac,227,California,CA
913,6,26,2015,MH_fac,227,California,CA
914,6,27,2015,MH_fac,237,California,CA
915,6,28,2015,MH_fac,215,California,CA
916,6,29,2015,MH_fac,215,California,CA
917,6,3,2015,MH_fac,54,California,CA
918,6,30,2015,MH_fac,227,California,CA
919,6,31,2015,MH_fac,22,California,CA
920,6,32,2015,MH_fac,215,California,CA
921,6,33,2015,MH_fac,215,California,CA
922,6,34,2015,MH_fac,215,California,CA
923,6,35,2015,MH_fac,237,California,CA
924,6,36,2015,MH_fac,33,California,CA
925,6,37,2015,MH_fac,215,California,CA
926,6,38,2015,MH_fac,254,California,CA
927,6,39,2015,MH_fac,276,California,CA
928,6,4,2015,MH_fac,32,California,CA
929,6,40,2015,MH_fac,215,California,CA
930,6,41,2015,MH_fac,33,California,CA
931,6,42,2015,MH_fac,33,California,CA
932,6,43,2015,MH_fac,215,California,CA
933,6,44,2015,MH_fac,215,California,CA
934,6,45,2015,MH_fac,39,California,CA
935,6,46,2015,MH_fac,39,California,CA
936,6,47,2015,MH_fac,254,California,CA
937,6,48,2015,MH_fac,39,California,CA
938,6,49,2015,MH_fac,98,California,CA
939,6,5,2015,MH_fac,57,California,CA
940,6,50,2015,MH_fac,92,California,CA
941,6,51,2015,MH_fac,60,California,CA
942,6,52,2015,MH_fac,59,California,CA
943,6,53,2015,MH_fac,59,California,CA
944,6,6,2015,MH_fac,33,California,CA
945,6,7,2015,MH_fac,27,California,CA
946,6,8,2015,MH_fac,24,California,CA
947,6,9,2015,MH_fac,56,California,CA
948,8,1,2015,MH_fac,47,Colorado,CO
949,8,2,2015,MH_fac,38,Colorado,CO
950,8,3,2015,MH_fac,43,Colorado,CO
951,8,4,2015,MH_fac,71,Colorado,CO
952,8,5,2015,MH_fac,15,Colorado,CO
953,8,6,2015,MH_fac,31,Colorado,CO
954,8,7,2015,MH_fac,15,Colorado,CO
955,9,1,2015,MH_fac,69,Connecticut,CT
956,9,2,2015,MH_fac,145,Connecticut,CT
957,9,3,2015,MH_fac,117,Connecticut,CT
958,9,4,2015,MH_fac,108,Connecticut,CT
959,9,5,2015,MH_fac,168,Connecticut,CT
960,10,1,2015,MH_fac,25,Delaware,DE
961,11,1,2015,MH_fac,33,District of Columbia,DC
962,12,1,2015,MH_fac,14,Florida,FL
963,12,10,2015,MH_fac,23,Florida,FL
964,12,11,2015,MH_fac,18,Florida,FL
965,12,12,2015,MH_fac,51,Florida,FL
966,12,13,2015,MH_fac,22,Florida,FL
967,12,14,2015,MH_fac,19,Florida,FL
968,12,15,2015,MH_fac,41,Florida,FL
969,12,16,2015,MH_fac,33,Florida,FL
970,12,17,2015,MH_fac,47,Florida,FL
971,12,18,2015,MH_fac,42,Florida,FL
972,12,19,2015,MH_fac,19,Florida,FL
973,12,2,2015,MH_fac,35,Florida,FL
974,12,20,2015,MH_fac,79,Florida,FL
975,12,21,2015,MH_fac,26,Florida,FL
976,12,22,2015,MH_fac,79,Florida,FL
977,12,23,2015,MH_fac,112,Florida,FL
978,12,24,2015,MH_fac,112,Florida,FL
979,12,25,2015,MH_fac,65,Florida,FL
980,12,26,2015,MH_fac,66,Florida,FL
981,12,27,2015,MH_fac,59,Florida,FL
982,12,3,2015,MH_fac,14,Florida,FL
983,12,4,2015,MH_fac,31,Florida,FL
984,12,5,2015,MH_fac,45,Florida,FL
985,12,6,2015,MH_fac,27,Florida,FL
986,12,7,2015,MH_fac,28,Florida,FL
987,12,8,2015,MH_fac,38,Florida,FL
988,12,9,2015,MH_fac,45,Florida,FL
989,13,1,2015,MH_fac,25,Georgia,GA
990,13,10,2015,MH_fac,27,Georgia,GA
991,13,11,2015,MH_fac,27,Georgia,GA
992,13,12,2015,MH_fac,19,Georgia,GA
993,13,13,2015,MH_fac,34,Georgia,GA
994,13,14,2015,MH_fac,12,Georgia,GA
995,13,2,2015,MH_fac,21,Georgia,GA
996,13,3,2015,MH_fac,24,Georgia,GA
997,13,4,2015,MH_fac,37,Georgia,GA
998,13,5,2015,MH_fac,47,Georgia,GA
999,13,6,2015,MH_fac,49,Georgia,GA
1000,13,7,2015,MH_fac,11,Georgia,GA
1001,13,8,2015,MH_fac,23,Georgia,GA
1002,13,9,2015,MH_fac,20,Georgia,GA
1003,15,1,2015,MH_fac,23,Hawaii,HI
1004,15,2,2015,MH_fac,37,Hawaii,HI
1005,16,1,2015,MH_fac,99,Idaho,ID
1006,16,2,2015,MH_fac,124,Idaho,ID
1007,17,1,2015,MH_fac,162,Illinois,IL
1008,17,10,2015,MH_fac,167,Illinois,IL
1009,17,11,2015,MH_fac,188,Illinois,IL
1010,17,12,2015,MH_fac,39,Illinois,IL
1011,17,13,2015,MH_fac,34,Illinois,IL
1012,17,14,2015,MH_fac,53,Illinois,IL
1013,17,15,2015,MH_fac,62,Illinois,IL
1014,17,16,2015,MH_fac,38,Illinois,IL
1015,17,17,2015,MH_fac,37,Illinois,IL
1016,17,18,2015,MH_fac,32,Illinois,IL
1017,17,2,2015,MH_fac,168,Illinois,IL
1018,17,3,2015,MH_fac,178,Illinois,IL
1019,17,4,2015,MH_fac,156,Illinois,IL
1020,17,5,2015,MH_fac,172,Illinois,IL
1021,17,6,2015,MH_fac,199,Illinois,IL
1022,17,7,2015,MH_fac,156,Illinois,IL
1023,17,8,2015,MH_fac,182,Illinois,IL
1024,17,9,2015,MH_fac,156,Illinois,IL
1025,18,1,2015,MH_fac,24,Indiana,IN
1026,18,2,2015,MH_fac,28,Indiana,IN
1027,18,3,2015,MH_fac,36,Indiana,IN
1028,18,4,2015,MH_fac,35,Indiana,IN
1029,18,5,2015,MH_fac,52,Indiana,IN
1030,18,6,2015,MH_fac,49,Indiana,IN
1031,18,7,2015,MH_fac,30,Indiana,IN
1032,18,8,2015,MH_fac,32,Indiana,IN
1033,18,9,2015,MH_fac,29,Indiana,IN
1034,19,1,2015,MH_fac,32,Iowa,IA
1035,19,2,2015,MH_fac,32,Iowa,IA
1036,19,3,2015,MH_fac,29,Iowa,IA
1037,19,4,2015,MH_fac,44,Iowa,IA
1038,20,1,2015,MH_fac,39,Kansas,KS
1039,20,2,2015,MH_fac,38,Kansas,KS
1040,20,3,2015,MH_fac,17,Kansas,KS
1041,20,4,2015,MH_fac,25,Kansas,KS
1042,21,1,2015,MH_fac,31,Kentucky,KY
1043,21,2,2015,MH_fac,38,Kentucky,KY
1044,21,3,2015,MH_fac,27,Kentucky,KY
1045,21,4,2015,MH_fac,59,Kentucky,KY
1046,21,5,2015,MH_fac,55,Kentucky,KY
1047,21,6,2015,MH_fac,29,Kentucky,KY
1048,22,1,2015,MH_fac,58,Louisiana,LA
1049,22,2,2015,MH_fac,54,Louisiana,LA
1050,22,3,2015,MH_fac,30,Louisiana,LA
1051,22,4,2015,MH_fac,24,Louisiana,LA
1052,22,5,2015,MH_fac,40,Louisiana,LA
1053,22,6,2015,MH_fac,31,Louisiana,LA
1054,23,1,2015,MH_fac,90,Maine,ME
1055,23,2,2015,MH_fac,124,Maine,ME
1056,24,1,2015,MH_fac,86,Maryland,MD
1057,24,2,2015,MH_fac,118,Maryland,MD
1058,24,3,2015,MH_fac,135,Maryland,MD
1059,24,4,2015,MH_fac,48,Maryland,MD
1060,24,5,2015,MH_fac,63,Maryland,MD
1061,24,6,2015,MH_fac,48,Maryland,MD
1062,24,7,2015,MH_fac,96,Maryland,MD
1063,24,8,2015,MH_fac,40,Maryland,MD
1064,25,1,2015,MH_fac,90,Massachusetts,MA
1065,25,2,2015,MH_fac,92,Massachusetts,MA
1066,25,3,2015,MH_fac,102,Massachusetts,MA
1067,25,4,2015,MH_fac,135,Massachusetts,MA
1068,25,5,2015,MH_fac,110,Massachusetts,MA
1069,25,6,2015,MH_fac,74,Massachusetts,MA
